time, x_accel, y_accel, z_accel, speed, steer, roll, pitch, yaw, x_gps, y_gps, x_odom, y_odom, x_real, y_real, z_real, x_est, y_est
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -1.570796, -183.800003, 80.199997, -183.800003, 80.199997, -183.800003, 80.199997, 1.512195, -183.800003, 80.199997
0.023000, 0.043675, -0.142746, 0.004698, -0.047145, 0.000000, 0.000000, 0.000000, -1.549665, -183.800003, 80.199997, -183.798891, 80.199624, -183.800095, 80.199966, 1.009917, -183.798891, 80.199624
0.056000, -0.080682, 0.102627, 0.041134, -0.127937, 1.000000, 0.000000, 0.000000, -1.454105, -183.800003, 80.199997, -183.799383, 80.203817, -183.800110, 80.199974, 1.012796, -183.799383, 80.203817
0.089000, 0.177988, -0.136656, -0.097493, -0.037149, 1.000000, 0.000000, 0.000000, -1.400895, -183.800003, 80.199997, -183.799590, 80.205026, -183.800125, 80.199974, 1.015249, -183.799590, 80.205026
0.122000, 0.090362, 0.380140, 0.016916, 0.008975, 1.000000, 0.000000, 0.000000, -1.569575, -183.800003, 80.199997, -183.799590, 80.204729, -183.800232, 80.200226, 1.017319, -183.799590, 80.204729
0.155000, -0.075802, -1.479208, -0.108503, -0.003890, 1.000000, 0.000000, 0.000000, -1.632424, -183.800003, 80.199997, -183.799582, 80.204858, -183.799896, 80.198586, 1.019119, -183.799582, 80.204858
0.188000, -0.026463, 0.156274, -0.141708, 0.090519, 1.000000, 0.000000, 0.000000, -1.510462, -183.800003, 80.199997, -183.799402, 80.201876, -183.799561, 80.197128, 1.020620, -183.799402, 80.201876
0.221000, 0.100204, -0.473865, 0.019083, 0.006509, 1.000000, 0.000000, 0.000000, -1.711998, -183.800003, 80.199997, -183.799432, 80.201663, -183.799210, 80.195412, 1.021883, -183.799432, 80.201663
0.254000, 0.030610, -2.346508, -0.056379, 0.093156, 1.000000, 0.000000, 0.000000, -1.598948, -183.800003, 80.199997, -183.799518, 80.198590, -183.797089, 80.191109, 1.023001, -183.799518, 80.198590
0.287000, 0.037779, -3.159032, 0.048551, 0.176286, 1.000000, 0.000000, 0.000000, -1.718848, -183.800003, 80.199997, -183.800376, 80.192836, -183.794235, 80.183632, 1.023995, -183.800376, 80.192836
0.320000, -0.026871, -2.773866, -0.019518, 0.329297, 1.000000, 0.000000, 0.000000, -1.761062, -183.800003, 80.199997, -183.802432, 80.182166, -183.789474, 80.172989, 1.024850, -183.802432, 80.182166
0.353000, -0.134630, -1.675705, 0.206122, 0.299889, 1.000000, 0.000000, 0.000000, -1.660200, -183.800003, 80.199997, -183.803315, 80.172309, -183.782959, 80.160904, 1.025550, -183.803315, 80.172309
0.386000, 0.160404, -4.156944, -0.022445, 0.539618, 1.000000, 0.000000, 0.000000, -1.653272, -183.800003, 80.199997, -183.804782, 80.154562, -183.774002, 80.145020, 1.026192, -183.804782, 80.154562
0.419000, 0.176005, -4.179732, 0.059451, 0.707770, 1.000000, 0.000000, 0.000000, -1.577045, -185.148650, 79.079434, -183.804928, 80.131206, -183.760193, 80.124146, 1.026799, -184.253260, 80.108526
0.452000, 0.357785, -3.186585, 0.163969, 0.809829, 1.000000, 0.000000, 0.000000, -1.581456, -185.148650, 79.079434, -183.805213, 80.104483, -183.742645, 80.099800, 1.027314, -184.253545, 80.081803
0.485000, 0.492492, -3.283261, 0.105512, 0.895733, 1.000000, 0.000000, 0.000000, -1.687586, -185.148650, 79.079434, -183.808657, 80.075125, -183.722229, 80.071892, 1.027753, -184.256989, 80.052445
0.518000, 0.594653, -3.152241, 0.071741, 0.970288, 1.000000, 0.000000, 0.000000, -1.408158, -185.148650, 79.079434, -183.803473, 80.043528, -183.698730, 80.041138, 1.028108, -184.251804, 80.020849
0.551000, 0.889796, -2.382479, -0.157567, 1.159018, 1.000000, 0.000000, 0.000000, -1.618540, -185.148650, 79.079434, -183.805298, 80.005324, -183.672943, 80.008629, 1.028367, -184.253630, 79.982645
0.584000, 0.671062, -2.229207, 0.150866, 1.134449, 1.000000, 0.000000, 0.000000, -1.380220, -185.148650, 79.079434, -183.798207, 79.968565, -183.645187, 79.974701, 1.028545, -184.246538, 79.945885
0.617000, 0.699334, -1.750087, 0.042712, 1.169889, 1.000000, 0.000000, 0.000000, -1.634373, -185.148650, 79.079434, -183.800659, 79.930037, -183.615295, 79.939507, 1.028665, -184.248991, 79.907357
0.650000, 0.845444, -1.399288, -0.096126, 1.221877, 1.000000, 0.000000, 0.000000, -1.486389, -185.148650, 79.079434, -183.797260, 79.889859, -183.583420, 79.903488, 1.028734, -184.245592, 79.867179
0.683000, 1.001120, -0.880612, 0.026058, 1.252604, 1.000000, 0.000000, 0.000000, -1.386906, -185.148650, 79.079434, -183.789702, 79.849220, -183.549759, 79.866959, 1.028762, -184.238033, 79.826540
0.716000, 1.112898, -1.231930, -0.301436, 1.272787, 0.988660, 0.000000, 0.000000, -1.620668, -185.148650, 79.079434, -183.791795, 79.807270, -183.514648, 79.829895, 1.028762, -184.240127, 79.784590
0.749000, 1.046328, -1.360286, -0.206199, 1.460404, 0.964281, 0.000000, 0.000000, -1.536525, -185.148650, 79.079434, -183.790144, 79.759105, -183.478348, 79.791992, 1.028751, -184.238476, 79.736425
0.782000, 1.124648, -1.232175, 0.090381, 1.486578, 0.938879, 0.000000, 0.000000, -1.200429, -185.148650, 79.079434, -183.772387, 79.713374, -183.441116, 79.753204, 1.028731, -184.220719, 79.690694
0.815000, 1.302550, -1.150156, -0.084532, 1.388928, 0.913516, 0.000000, 0.000000, -1.226949, -185.148650, 79.079434, -183.756936, 79.670223, -183.403107, 79.713676, 1.028702, -184.205268, 79.647543
0.848000, 1.259299, -0.578617, 0.034422, 1.570892, 0.888739, 0.000000, 0.000000, -1.371654, -185.148650, 79.079434, -183.746681, 79.619408, -183.364487, 79.673599, 1.028664, -184.195012, 79.596728
0.881000, 1.122436, -0.460107, 0.015600, 1.518315, 0.864751, 0.000000, 0.000000, -1.314240, -185.148650, 79.079434, -183.733967, 79.570943, -183.325363, 79.633148, 1.028619, -184.182298, 79.548263
0.914000, 1.260435, -0.324184, -0.090213, 1.563902, 0.841588, 0.000000, 0.000000, -1.406549, -185.148650, 79.079434, -183.725528, 79.520029, -183.285873, 79.592468, 1.028567, -184.173860, 79.497349
0.947000, 0.897692, -0.307900, 0.073911, 1.431292, 0.819223, 0.000000, 0.000000, -1.159763, -185.148650, 79.079434, -183.706656, 79.476730, -183.246094, 79.551704, 1.028512, -184.154988, 79.454050
0.980000, 0.879179, -0.214801, 0.144800, 1.590749, 0.797597, 0.000000, 0.000000, -1.288402, -185.148650, 79.079434, -183.692028, 79.426315, -183.206055, 79.510956, 1.028454, -184.140360, 79.403635
1.013000, 0.989919, 0.001096, -0.013279, 1.617392, 0.776631, 0.000000, 0.000000, -1.108927, -185.148650, 79.079434, -183.668243, 79.378534, -183.165817, 79.470284, 1.028396, -184.116575, 79.355854
1.046000, 0.875283, -0.039800, -0.006446, 1.569556, 0.756259, 0.000000, 0.000000, -1.059514, -185.148650, 79.079434, -183.642900, 79.333362, -183.125427, 79.429764, 1.028338, -184.091232, 79.310682
1.079000, 0.771495, 0.019780, -0.187947, 1.544270, 0.736415, 0.000000, 0.000000, -1.197055, -185.148650, 79.079434, -183.624294, 79.285919, -183.084900, 79.389427, 1.028283, -184.072626, 79.263239
1.112000, 0.686294, 0.382378, -0.225125, 1.613833, 0.716993, 0.000000, 0.000000, -1.150461, -185.148650, 79.079434, -183.602562, 79.237298, -183.044266, 79.349297, 1.028231, -184.050894, 79.214618
1.145000, 0.930297, 0.363049, -0.042646, 1.603548, 0.697915, 0.000000, 0.000000, -1.206734, -185.148650, 79.079434, -183.583720, 79.187849, -183.003555, 79.309395, 1.028183, -184.032051, 79.165170
1.178000, 0.582383, 0.286200, -0.135257, 1.528041, 0.679126, 0.000000, 0.000000, -1.194859, -185.148650, 79.079434, -183.565206, 79.140946, -182.962769, 79.269707, 1.028139, -184.013538, 79.118266
1.211000, 0.776182, 0.120362, -0.009722, 1.622200, 0.660555, 0.000000, 0.000000, -1.017262, -185.148650, 79.079434, -183.537064, 79.095407, -182.921890, 79.230255, 1.028100, -183.985396, 79.072727
1.244000, 0.763811, 0.164224, -0.237275, 1.554334, 0.642136, 0.000000, 0.000000, -1.088933, -185.148650, 79.079434, -183.513294, 79.049955, -182.880936, 79.191010, 1.028065, -183.961625, 79.027275
1.277000, 0.613449, 0.371146, 0.137757, 1.551390, 0.623810, 0.000000, 0.000000, -1.181503, -185.148650, 79.079434, -183.493863, 79.002589, -182.839935, 79.151962, 1.028034, -183.942195, 78.979909
1.310000, 0.600480, 0.177910, -0.002446, 1.636971, 0.605540, 0.000000, 0.000000, -0.984796, -185.148650, 79.079434, -183.463988, 78.957582, -182.798904, 79.113106, 1.028008, -183.912320, 78.934902
1.343000, 0.481153, 0.120606, 0.053586, 1.653338, 0.587285, 0.000000, 0.000000, -1.132238, -185.148650, 79.079434, -183.440820, 78.908185, -182.757812, 79.074417, 1.027985, -183.889152, 78.885505
1.376000, 0.383778, 0.365697, -0.157263, 1.674746, 0.568972, 0.000000, 0.000000, -1.006907, -185.148650, 79.079434, -183.411281, 78.861475, -182.716675, 79.035873, 1.027967, -183.859613, 78.838795
1.409000, 0.551296, 0.278793, 0.101154, 1.616980, 0.550647, 0.000000, 0.000000, -1.120773, -185.404147, 83.151745, -183.388070, 78.813427, -182.675507, 78.997444, 1.027951, -184.241710, 78.945429
1.442000, 0.544051, 0.156491, 0.006841, 1.679077, 0.532097, 0.000000, 0.000000, -1.028669, -185.404147, 83.151745, -183.359481, 78.765963, -182.634277, 78.959122, 1.027939, -184.213121, 78.897965
1.475000, 0.401481, 0.107114, -0.049508, 1.729544, 0.513353, 0.000000, 0.000000, -1.023532, -185.404147, 83.151745, -183.329782, 78.717223, -182.593018, 78.920868, 1.027929, -184.183422, 78.849226
1.508000, 0.509640, 0.176859, 0.133714, 1.679717, 0.494386, 0.000000, 0.000000, -1.041842, -185.404147, 83.151745, -183.301810, 78.669368, -182.551727, 78.882660, 1.027922, -184.155450, 78.801370
1.541000, 0.195980, 0.139350, 0.091319, 1.650915, 0.475153, 0.000000, 0.000000, -0.976753, -185.404147, 83.151745, -183.271317, 78.624221, -182.510422, 78.844482, 1.027916, -184.124957, 78.756223
1.574000, 0.346545, 0.187258, -0.286497, 1.564152, 0.455632, 0.000000, 0.000000, -1.055939, -185.404147, 83.151745, -183.245900, 78.579296, -182.469116, 78.806305, 1.027912, -184.099540, 78.711298
1.607000, 0.237069, 0.058114, 0.146583, 1.679248, 0.435784, 0.000000, 0.000000, -0.993343, -185.404147, 83.151745, -183.215649, 78.532866, -182.427826, 78.768097, 1.027910, -184.069289, 78.664868
1.640000, 0.589423, 0.188194, -0.071573, 1.533888, 0.415539, 0.000000, 0.000000, -0.893880, -185.404147, 83.151745, -183.183942, 78.493408, -182.386581, 78.729843, 1.027908, -184.037582, 78.625411
1.673000, 0.326589, 0.193114, -0.073145, 1.597574, 0.394849, 0.000000, 0.000000, -1.009783, -185.404147, 83.151745, -183.155893, 78.448770, -182.345383, 78.691521, 1.027907, -184.009533, 78.580772
1.706000, 0.364597, 0.214226, -0.046485, 1.802434, 0.373656, 0.000000, 0.000000, -1.115970, -185.404147, 83.151745, -183.129763, 78.395336, -182.304230, 78.653091, 1.027907, -183.983403, 78.527338
1.739000, 0.416289, -0.016516, -0.109264, 1.627696, 0.351918, 0.000000, 0.000000, -1.112390, -185.404147, 83.151745, -183.105993, 78.347168, -182.263199, 78.614532, 1.027908, -183.959633, 78.479170
1.772000, 0.373409, 0.261525, -0.193346, 1.677530, 0.329604, 0.000000, 0.000000, -0.727419, -185.404147, 83.151745, -183.064646, 78.310357, -182.222260, 78.575806, 1.027908, -183.918287, 78.442360
1.805000, 0.328360, 0.011456, -0.206045, 1.579380, 0.306604, 0.000000, 0.000000, -0.746783, -185.404147, 83.151745, -183.026397, 78.274954, -182.181473, 78.536880, 1.027910, -183.880037, 78.406956
1.838000, 0.274451, 0.112346, -0.004946, 1.827626, 0.282865, 0.000000, 0.000000, -0.985853, -185.404147, 83.151745, -182.993096, 78.224669, -182.140869, 78.497726, 1.027911, -183.846736, 78.356671
1.871000, 0.309223, 0.185334, 0.031850, 1.652187, 0.258329, 0.000000, 0.000000, -1.003783, -185.404147, 83.151745, -182.963811, 78.178679, -182.100464, 78.458298, 1.027912, -183.817451, 78.310681
1.904000, 0.256442, 0.130831, 0.119797, 1.672705, 0.232930, 0.000000, 0.000000, -0.971309, -185.404147, 83.151745, -182.932667, 78.133105, -182.060303, 78.418564, 1.027914, -183.786307, 78.265108
1.937000, 0.141994, 0.043606, -0.049942, 1.568336, 0.206612, 0.000000, 0.000000, -0.939748, -185.404147, 83.151745, -182.902131, 78.091318, -182.020401, 78.378487, 1.027915, -183.755772, 78.223320
1.970000, 0.129612, -0.043682, 0.017033, 1.723211, 0.179308, 0.000000, 0.000000, -0.877910, -185.404147, 83.151745, -182.865808, 78.047565, -181.980881, 78.338005, 1.027916, -183.719448, 78.179567
2.003000, 0.180443, 0.018717, -0.002600, 1.722528, 0.151022, 0.000000, 0.000000, -1.023350, -185.404147, 83.151745, -182.836220, 77.999029, -181.941696, 78.297096, 1.027917, -183.689860, 78.131031
2.036000, 0.124660, -0.099480, -0.094320, 1.664983, 0.121666, 0.000000, 0.000000, -0.932903, -185.404147, 83.151745, -182.803501, 77.954889, -181.902985, 78.255699, 1.027917, -183.657141, 78.086891
2.069000, 0.055186, 0.136225, -0.132834, 1.841957, 0.091282, 0.000000, 0.000000, -1.046299, -185.404147, 83.151745, -182.773061, 77.902275, -181.864746, 78.213783, 1.027917, -183.626701, 78.034277
2.102000, 0.029487, 0.061839, -0.013409, 1.618009, 0.059833, 0.000000, 0.000000, -0.837326, -185.404147, 83.151745, -182.737316, 77.862611, -181.827072, 78.171288, 1.027917, -183.590956, 77.994613
2.135000, 0.141798, 0.115493, -0.053452, 1.664544, 0.027370, 0.000000, 0.000000, -1.003530, -185.404147, 83.151745, -182.707801, 77.816285, -181.790009, 78.128166, 1.027915, -183.561441, 77.948287
2.168000, -0.083094, -0.028104, 0.147127, 1.742479, -0.006080, 0.000000, 0.000000, -0.658989, -185.404147, 83.151745, -182.662339, 77.781075, -181.753693, 78.084366, 1.027914, -183.515979, 77.913077
2.201000, -0.095792, -0.197884, 0.155187, 1.803186, -0.040343, 0.000000, 0.000000, -0.903554, -185.404147, 83.151745, -182.625516, 77.734332, -181.718140, 78.039879, 1.027911, -183.479156, 77.866334
2.234000, 0.063976, -0.097677, 0.156066, 1.706604, -0.075275, 0.000000, 0.000000, -0.809294, -185.404147, 83.151745, -182.586656, 77.693569, -181.683411, 77.994659, 1.027908, -183.440296, 77.825571
2.267000, -0.122323, -0.130782, -0.090441, 1.788265, -0.110620, 0.000000, 0.000000, -0.912675, -185.404147, 83.151745, -182.550562, 77.646882, -181.649551, 77.948761, 1.027901, -183.404202, 77.778884
2.300000, -0.164848, 0.169488, 0.095668, 1.786855, -0.146003, 0.000000, 0.000000, -0.895916, -185.404147, 83.151745, -182.513720, 77.600842, -181.616653, 77.902260, 1.027892, -183.367360, 77.732844
2.333000, -0.252975, 0.159020, -0.177808, 1.676437, -0.181046, 0.000000, 0.000000, -0.973007, -185.404147, 83.151745, -182.482583, 77.555113, -181.584778, 77.855164, 1.027880, -183.336224, 77.687116
2.366000, -0.208502, -0.070975, 0.061541, 1.722458, -0.216661, 0.000000, 0.000000, -0.874899, -185.404147, 83.151745, -182.446144, 77.511489, -181.553925, 77.807373, 1.027870, -183.299784, 77.643491
2.399000, -0.264809, -0.173364, 0.020680, 1.666062, -0.252503, 0.000000, 0.000000, -0.726586, -180.673862, 78.167203, -182.405049, 77.474965, -181.524094, 77.758812, 1.027862, -182.734108, 77.611505
2.432000, -0.252512, -0.175529, -0.032646, 1.667540, -0.288138, 0.000000, 0.000000, -0.991621, -180.673862, 78.167203, -182.374930, 77.428910, -181.495346, 77.709435, 1.027856, -182.703989, 77.565451
2.465000, -0.172600, -0.249145, -0.014659, 1.722933, -0.323098, 0.000000, 0.000000, -0.978436, -180.673862, 78.167203, -182.343186, 77.381740, -181.467636, 77.659210, 1.027852, -182.672244, 77.518281
2.498000, -0.378558, -0.357806, 0.149287, 1.718869, -0.357085, 0.000000, 0.000000, -0.861960, -180.673862, 78.167203, -182.306262, 77.338681, -181.441055, 77.608124, 1.027850, -182.635321, 77.475222
2.531000, -0.328598, -0.221213, 0.201074, 1.672590, -0.389650, 0.000000, 0.000000, -0.963453, -180.673862, 78.167203, -182.274763, 77.293356, -181.415588, 77.556168, 1.027848, -182.603821, 77.429897
2.564000, -0.368286, -0.286192, -0.054619, 1.735793, -0.420541, 0.000000, 0.000000, -1.032294, -180.673862, 78.167203, -182.245386, 77.244182, -181.391220, 77.503349, 1.027848, -182.574444, 77.380723
2.597000, -0.291131, -0.498464, 0.015668, 1.815579, -0.449556, 0.000000, 0.000000, -0.894141, -180.673862, 78.167203, -182.207868, 77.197468, -181.368057, 77.449677, 1.027847, -182.536927, 77.334009
2.630000, -0.318869, -0.344664, -0.055684, 1.731309, -0.476354, 0.000000, 0.000000, -1.043137, -180.673862, 78.167203, -182.179101, 77.148106, -181.346054, 77.395157, 1.027846, -182.508160, 77.284647
2.663000, -0.316542, -0.380639, 0.101054, 1.669104, -0.500859, 0.000000, 0.000000, -0.846461, -180.673862, 78.167203, -182.142603, 77.106854, -181.325226, 77.339813, 1.027846, -182.471661, 77.243395
2.696000, -0.427199, -0.494254, 0.054755, 1.697916, -0.522946, 0.000000, 0.000000, -1.017358, -180.673862, 78.167203, -182.113152, 77.059187, -181.305588, 77.283661, 1.027845, -182.442210, 77.195728
2.729000, -0.401113, -0.398041, 0.091979, 1.645194, -0.542536, 0.000000, 0.000000, -0.908534, -180.673862, 78.167203, -182.079768, 77.016373, -181.287079, 77.226730, 1.027844, -182.408826, 77.152914
2.762000, -0.465784, -0.551020, -0.012836, 1.698743, -0.559692, 0.000000, 0.000000, -1.061532, -180.673862, 78.167203, -182.052437, 76.967428, -181.269730, 77.169029, 1.027844, -182.381496, 77.103969
2.795000, -0.498426, -0.553341, 0.015464, 1.743682, -0.574378, 0.000000, 0.000000, -1.221657, -180.673862, 78.167203, -182.032753, 76.913358, -181.253494, 77.110619, 1.027843, -182.361812, 77.049899
2.828000, -0.602404, -0.597997, -0.074486, 1.827892, -0.586697, 0.000000, 0.000000, -1.046441, -180.673862, 78.167203, -182.002553, 76.861142, -181.238373, 77.051498, 1.027843, -182.331612, 76.997683
2.861000, -0.571668, -0.367019, -0.167286, 1.777066, -0.596697, 0.000000, 0.000000, -0.829262, -180.673862, 78.167203, -181.962945, 76.817896, -181.224335, 76.991730, 1.027843, -182.292003, 76.954437
2.894000, -0.530129, -0.572188, 0.116630, 1.780503, -0.604399, 0.000000, 0.000000, -1.024582, -180.673862, 78.167203, -181.932423, 76.767689, -181.211319, 76.931320, 1.027843, -182.261482, 76.904230
2.927000, -0.489080, -0.636409, 0.089916, 1.701150, -0.610145, 0.000000, 0.000000, -1.041158, -180.673862, 78.167203, -181.904061, 76.719242, -181.199326, 76.870293, 1.027844, -182.233120, 76.855783
2.960000, -0.648987, -0.625796, -0.041531, 1.894541, -0.613954, 0.000000, 0.000000, -1.054648, -180.673862, 78.167203, -181.873205, 76.664867, -181.188293, 76.808708, 1.027845, -182.202264, 76.801408
2.993000, -0.595061, -0.705500, -0.078896, 1.923962, -0.616003, 0.000000, 0.000000, -1.175156, -180.673862, 78.167203, -181.848736, 76.606281, -181.178223, 76.746597, 1.027846, -182.177795, 76.742822
3.026000, -0.617217, -0.479410, 0.000408, 1.819299, -0.616392, 0.000000, 0.000000, -1.199520, -180.673862, 78.167203, -181.826954, 76.550335, -181.169083, 76.683983, 1.027847, -182.156013, 76.686876
3.059000, -0.645976, -0.613344, 0.098245, 1.787652, -0.615256, 0.000000, 0.000000, -1.224425, -180.673862, 78.167203, -181.806927, 76.494846, -181.160782, 76.620934, 1.027847, -182.135986, 76.631387
3.092000, -0.634915, -0.588351, -0.075645, 1.757204, -0.612900, 0.000000, 0.000000, -1.176687, -180.673862, 78.167203, -181.784661, 76.441304, -181.153336, 76.557495, 1.027846, -182.113719, 76.577844
3.125000, -0.572580, -0.502473, 0.022133, 1.752912, -0.609490, 0.000000, 0.000000, -1.145712, -180.673862, 78.167203, -181.760805, 76.388606, -181.146698, 76.493736, 1.027845, -182.089864, 76.525146
3.158000, -0.644753, -0.630471, -0.095552, 1.816205, -0.604914, 0.000000, 0.000000, -1.237747, -180.673862, 78.167203, -181.741211, 76.331964, -181.140854, 76.429634, 1.027845, -182.070269, 76.468505
3.191000, -0.676194, -0.694183, 0.075805, 1.772686, -0.599182, 0.000000, 0.000000, -1.208447, -180.673862, 78.167203, -181.720475, 76.277264, -181.135757, 76.365204, 1.027845, -182.049533, 76.413805
3.224000, -0.533450, -0.595358, -0.007131, 1.968739, -0.592434, 0.000000, 0.000000, -1.465744, -180.673862, 78.167203, -181.713662, 76.212654, -181.131378, 76.300446, 1.027846, -182.042721, 76.349195
3.257000, -0.569358, -0.376580, 0.184471, 1.739447, -0.584805, 0.000000, 0.000000, -1.059201, -180.673862, 78.167203, -181.685560, 76.162602, -181.127670, 76.235382, 1.027848, -182.014619, 76.299142
3.290000, -0.737874, -0.562916, 0.010589, 1.868144, -0.576409, 0.000000, 0.000000, -1.455945, -180.673862, 78.167203, -181.678495, 76.101359, -181.124603, 76.170029, 1.027851, -182.007554, 76.237900
3.323000, -0.707189, -0.619973, 0.099832, 1.862075, -0.567322, 0.000000, 0.000000, -1.210096, -180.673862, 78.167203, -181.656808, 76.043865, -181.122147, 76.104401, 1.027854, -181.985867, 76.180406
3.356000, -0.701171, -0.489819, 0.072123, 1.922834, -0.557643, 0.000000, 0.000000, -1.360213, -180.673862, 78.167203, -181.643545, 75.981813, -181.120270, 76.038528, 1.027857, -181.972603, 76.118354
3.389000, -0.724752, -0.593281, -0.168767, 2.016544, -0.547454, 0.000000, 0.000000, -1.378649, -178.995210, 76.960093, -181.630836, 75.916492, -181.118973, 75.972427, 1.027860, -181.458238, 76.069391
3.422000, -0.510594, -0.562485, -0.040175, 1.909387, -0.536688, 0.000000, 0.000000, -1.375598, -178.995210, 76.960093, -181.618615, 75.854679, -181.118195, 75.906113, 1.027863, -181.446016, 76.007578
3.455000, -0.702569, -0.321527, -0.179416, 1.949023, -0.525615, 0.000000, 0.000000, -1.223733, -178.995210, 76.960093, -181.596738, 75.794196, -181.117966, 75.839600, 1.027866, -181.424140, 75.947095
3.488000, -0.499083, -0.229005, 0.082490, 2.017230, -0.514122, 0.000000, 0.000000, -1.107039, -178.995210, 76.960093, -181.566961, 75.734658, -181.118179, 75.772911, 1.027869, -181.394363, 75.887557
3.521000, -0.791783, -0.324552, 0.032926, 1.870503, -0.502355, 0.000000, 0.000000, -1.127366, -178.995210, 76.960093, -181.540478, 75.678901, -181.118881, 75.706039, 1.027872, -181.367879, 75.831801
3.554000, -0.632661, -0.545234, 0.156606, 1.918406, -0.490282, 0.000000, 0.000000, -1.352982, -178.995210, 76.960093, -181.526798, 75.617090, -181.120041, 75.639015, 1.027875, -181.354199, 75.769989
3.587000, -0.702782, -0.458519, -0.027912, 1.916632, -0.477925, 0.000000, 0.000000, -1.542931, -178.995210, 76.960093, -181.525035, 75.553866, -181.121597, 75.571831, 1.027877, -181.352437, 75.706765
3.620000, -0.598924, -0.139553, -0.040850, 2.032044, -0.465372, 0.000000, 0.000000, -1.372701, -178.995210, 76.960093, -181.511838, 75.488120, -181.123550, 75.504501, 1.027880, -181.339240, 75.641019
3.653000, -0.606081, -0.296373, -0.017053, 2.025862, -0.452636, 0.000000, 0.000000, -1.464252, -178.995210, 76.960093, -181.504729, 75.421645, -181.125854, 75.437027, 1.027883, -181.332130, 75.574544
3.686000, -0.751953, -0.313260, 0.070209, 1.972448, -0.439760, 0.000000, 0.000000, -1.399871, -178.995210, 76.960093, -181.493657, 75.357503, -181.128525, 75.369415, 1.027886, -181.321059, 75.510402
3.719000, -0.760681, -0.329276, -0.224307, 2.023447, -0.426727, 0.000000, 0.000000, -1.414662, -178.995210, 76.960093, -181.483274, 75.291541, -181.131500, 75.301651, 1.027889, -181.310675, 75.444441
3.752000, -0.539576, -0.282852, 0.108569, 2.021530, -0.413604, 0.000000, 0.000000, -1.443726, -178.995210, 76.960093, -181.474820, 75.225369, -181.134796, 75.233757, 1.027892, -181.302221, 75.378268
3.785000, -0.635371, -0.402637, 0.102684, 2.062078, -0.400377, 0.000000, 0.000000, -1.471347, -178.995210, 76.960093, -181.468064, 75.157656, -181.138382, 75.165718, 1.027895, -181.295465, 75.310556
3.818000, -0.637506, -0.207245, -0.167630, 2.023922, -0.387083, 0.000000, 0.000000, -1.550294, -178.995210, 76.960093, -181.466694, 75.090881, -181.142197, 75.097534, 1.027899, -181.294096, 75.243780
3.851000, -0.539379, -0.319188, 0.165160, 2.070332, -0.373810, 0.000000, 0.000000, -1.363161, -178.995210, 76.960093, -181.452610, 75.024028, -181.146271, 75.029228, 1.027903, -181.280012, 75.176927
3.884000, -0.452756, -0.227171, 0.132460, 2.077894, -0.360525, 0.000000, 0.000000, -1.376577, -178.995210, 76.960093, -181.439376, 74.956746, -181.150558, 74.960777, 1.027906, -181.266778, 75.109645
3.917000, -0.514980, -0.343921, 0.012535, 2.091328, -0.347169, 0.000000, 0.000000, -1.313350, -178.995210, 76.960093, -181.421804, 74.890007, -181.155060, 74.892189, 1.027910, -181.249206, 75.042906
3.950000, -0.496442, -0.246225, 0.120742, 2.061211, -0.333912, 0.000000, 0.000000, -1.405858, -178.995210, 76.960093, -181.410636, 74.822910, -181.159744, 74.823463, 1.027914, -181.238038, 74.975809
3.983000, -0.510227, -0.211125, 0.113809, 2.031311, -0.320712, 0.000000, 0.000000, -1.631485, -178.995210, 76.960093, -181.414702, 74.756000, -181.164581, 74.754578, 1.027918, -181.242103, 74.908899
4.016000, -0.451595, -0.282708, -0.129226, 2.100471, -0.307605, 0.000000, 0.000000, -1.661645, -178.995210, 76.960093, -181.420990, 74.686971, -181.169571, 74.685547, 1.027922, -181.248392, 74.839870
4.049000, -0.549682, -0.086429, 0.028782, 2.107693, -0.294590, 0.000000, 0.000000, -1.357908, -178.995210, 76.960093, -181.406295, 74.618987, -181.174683, 74.616371, 1.027926, -181.233696, 74.771886
4.082000, -0.366097, -0.396053, 0.118480, 2.034668, -0.281703, 0.000000, 0.000000, -1.507914, -178.995210, 76.960093, -181.402075, 74.551976, -181.179916, 74.547035, 1.027930, -181.229477, 74.704875
4.115000, -0.316654, -0.144802, -0.036164, 1.985494, -0.268941, 0.000000, 0.000000, -1.521147, -178.995210, 76.960093, -181.398824, 74.486535, -181.185257, 74.477539, 1.027934, -181.226225, 74.639434
4.148000, -0.264906, -0.112920, -0.018890, 2.062366, -0.256322, 0.000000, 0.000000, -1.518450, -178.995210, 76.960093, -181.395263, 74.418570, -181.190659, 74.407883, 1.027938, -181.222664, 74.571469
4.181000, -0.325151, -0.276226, -0.101323, 2.083736, -0.243899, 0.000000, 0.000000, -1.469557, -178.995210, 76.960093, -181.388313, 74.350159, -181.196121, 74.338058, 1.027942, -181.215714, 74.503058
4.214000, -0.238272, -0.247257, -0.047013, 1.964032, -0.231669, 0.000000, 0.000000, -1.340557, -178.995210, 76.960093, -181.373522, 74.287056, -181.201660, 74.268066, 1.027945, -181.200923, 74.439955
4.247000, -0.492925, -0.343467, 0.117009, 2.158020, -0.219611, 0.000000, 0.000000, -1.575690, -178.995210, 76.960093, -181.373871, 74.215842, -181.207230, 74.197906, 1.027949, -181.201272, 74.368741
