time, x_accel, y_accel, z_accel, speed, steer, roll, pitch, yaw, x_gps, y_gps, x_odom, y_odom, x_real, y_real, z_real, x_est, y_est, x_imu, y_imu
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -1.570796, -183.800003, 80.199997, -183.800003, 80.199997, -183.800003, 80.199997, 1.512195, -183.800003, 80.199997, -183.800003, 80.199997
0.023000, 0.006460, 0.029612, -0.025829, 0.003102, 0.000000, 0.000000, 0.000000, -1.684222, -183.800003, 80.199997, -183.800979, 80.183787, -183.800095, 80.199966, 1.009917, -183.798735, 80.188556, -183.800012, 80.199959
0.056000, -0.108319, -0.060346, 0.097561, -0.035281, 1.000000, 0.000000, 0.000000, -1.592837, -183.800003, 80.199997, -183.800953, 80.184951, -183.800110, 80.199974, 1.012796, -183.798983, 80.188124, -183.800071, 80.199926
0.089000, 0.060372, -0.001399, 0.057974, 0.014418, 1.000000, 0.000000, 0.000000, -1.784662, -183.800003, 80.199997, -183.801054, 80.184486, -183.800125, 80.199974, 1.015249, -183.799250, 80.187652, -183.800038, 80.199925
0.122000, -0.099081, 0.344118, 0.046493, 0.026497, 1.000000, 0.000000, 0.000000, -1.638566, -183.800003, 80.199997, -183.801113, 80.183614, -183.800232, 80.200226, 1.017319, -183.799527, 80.187326, -183.800092, 80.200113
0.155000, -0.077191, -1.412088, -0.056757, 0.065453, 1.000000, 0.000000, 0.000000, -1.637715, -183.800003, 80.199997, -183.801258, 80.181459, -183.799896, 80.198586, 1.019119, -183.799890, 80.186337, -183.800134, 80.199344
0.188000, 0.000597, -0.012791, 0.108329, 0.025667, 1.000000, 0.000000, 0.000000, -1.472486, -183.800003, 80.199997, -183.801175, 80.180616, -183.799561, 80.197128, 1.020620, -183.800268, 80.184617, -183.800133, 80.199337
0.221000, -0.128579, -0.433602, -0.001251, 0.060221, 1.000000, 0.000000, 0.000000, -1.606764, -183.800003, 80.199997, -183.801246, 80.178630, -183.799210, 80.195412, 1.021883, -183.800696, 80.182645, -183.800203, 80.199101
0.254000, 0.025058, -2.501569, 0.078897, 0.093822, 1.000000, 0.000000, 0.000000, -1.689726, -183.800003, 80.199997, -183.801613, 80.175556, -183.797089, 80.191109, 1.023001, -183.801173, 80.179096, -183.800190, 80.197739
0.287000, -0.029904, -3.023251, -0.190195, 0.214733, 1.000000, 0.000000, 0.000000, -1.660967, -183.800003, 80.199997, -183.802252, 80.168498, -183.794235, 80.183632, 1.023995, -183.801664, 80.172501, -183.800206, 80.196093
0.320000, 0.094931, -2.692304, 0.184101, 0.234097, 1.000000, 0.000000, 0.000000, -1.535237, -183.800003, 80.199997, -183.801977, 80.160778, -183.789474, 80.172989, 1.024850, -183.802076, 80.162906, -183.800154, 80.194627
0.353000, 0.121536, -1.600296, -0.040622, 0.358674, 1.000000, 0.000000, 0.000000, -1.660988, -183.800003, 80.199997, -183.803043, 80.148990, -183.782959, 80.160904, 1.025550, -183.802417, 80.150978, -183.800088, 80.193755
0.386000, -0.009671, -4.053305, 0.104636, 0.478954, 1.000000, 0.000000, 0.000000, -1.606803, -183.800003, 80.199997, -183.803612, 80.133195, -183.774002, 80.145020, 1.026192, -183.802716, 80.135920, -183.800094, 80.191548
0.419000, 0.435190, -4.077711, 0.151150, 0.694273, 1.000000, 0.000000, 0.000000, -1.636707, -185.886606, 81.203775, -183.805121, 80.110333, -183.760193, 80.124146, 1.026799, -183.840201, 80.135706, -183.799857, 80.189328
0.452000, 0.466909, -3.268685, 0.195242, 0.752903, 1.000000, 0.000000, 0.000000, -1.627682, -185.886606, 81.203775, -183.806534, 80.085528, -183.742645, 80.099800, 1.027314, -183.838856, 80.111355, -183.799602, 80.187548
0.485000, 0.660719, -3.176302, -0.074540, 0.921981, 1.000000, 0.000000, 0.000000, -1.472053, -185.886606, 81.203775, -183.803534, 80.055251, -183.722229, 80.071892, 1.027753, -183.836771, 80.083299, -183.799243, 80.185819
0.518000, 0.635250, -3.209210, -0.064521, 0.985334, 1.000000, 0.000000, 0.000000, -1.423773, -185.886606, 81.203775, -183.798771, 80.023085, -183.698730, 80.041138, 1.028108, -183.833798, 80.051674, -183.798897, 80.184071
0.551000, 0.864286, -2.098361, -0.169790, 1.018511, 1.000000, 0.000000, 0.000000, -1.570453, -185.886606, 81.203775, -183.798759, 79.989475, -183.672943, 80.008629, 1.028367, -183.830170, 80.017161, -183.798426, 80.182929
0.584000, 0.736129, -2.061251, 0.111829, 1.059560, 1.000000, 0.000000, 0.000000, -1.370431, -185.886606, 81.203775, -183.791800, 79.955209, -183.645187, 79.974701, 1.028545, -183.825466, 79.980483, -183.798025, 80.181806
0.617000, 1.038931, -1.785678, 0.087178, 1.125269, 1.000000, 0.000000, 0.000000, -1.507666, -185.886606, 81.203775, -183.789457, 79.918149, -183.615295, 79.939507, 1.028665, -183.819936, 79.941768, -183.797460, 80.180834
0.650000, 0.961889, -1.162163, 0.005536, 1.254182, 1.000000, 0.000000, 0.000000, -1.415740, -185.886606, 81.203775, -183.783066, 79.877257, -183.583420, 79.903488, 1.028734, -183.813278, 79.901374, -183.796936, 80.180201
0.683000, 0.781506, -0.980229, 0.134962, 1.197086, 1.000000, 0.000000, 0.000000, -1.381394, -185.886606, 81.203775, -183.775628, 79.838460, -183.549759, 79.866959, 1.028762, -183.805631, 79.859938, -183.796510, 80.179668
0.716000, 1.168178, -0.887236, -0.142257, 1.231945, 0.988660, 0.000000, 0.000000, -1.507425, -185.886606, 81.203775, -183.773054, 79.797887, -183.514648, 79.829895, 1.028762, -183.797239, 79.817563, -183.795874, 80.179184
0.749000, 1.162941, -1.144003, -0.149869, 1.383304, 0.964281, 0.000000, 0.000000, -1.320085, -185.886606, 81.203775, -183.761728, 79.753665, -183.478348, 79.791992, 1.028751, -183.787443, 79.774009, -183.795241, 80.178561
0.782000, 1.132790, -1.319573, -0.184791, 1.453402, 0.938879, 0.000000, 0.000000, -1.251918, -185.886606, 81.203775, -183.746692, 79.708121, -183.441116, 79.753204, 1.028731, -183.776123, 79.729044, -183.794624, 80.177843
0.815000, 0.928003, -0.949371, -0.042860, 1.546475, 0.913516, 0.000000, 0.000000, -1.277014, -185.886606, 81.203775, -183.731914, 79.659274, -183.403107, 79.713676, 1.028702, -183.763502, 79.682659, -183.794119, 80.177326
0.848000, 1.105043, -0.747975, 0.009844, 1.531736, 0.888739, 0.000000, 0.000000, -1.376946, -185.886606, 81.203775, -183.722177, 79.609673, -183.364487, 79.673599, 1.028664, -183.749964, 79.635183, -183.793517, 80.176919
0.881000, 1.101376, -0.485545, -0.201094, 1.517507, 0.864751, 0.000000, 0.000000, -1.204755, -185.886606, 81.203775, -183.704253, 79.562913, -183.325363, 79.633148, 1.028619, -183.735003, 79.587083, -183.792917, 80.176654
0.914000, 0.978128, -0.256910, 0.099513, 1.534933, 0.841588, 0.000000, 0.000000, -1.249440, -185.886606, 81.203775, -183.688254, 79.514853, -183.285873, 79.592468, 1.028567, -183.718876, 79.538574, -183.792385, 80.176515
0.947000, 1.040411, -0.262378, -0.095085, 1.542857, 0.819223, 0.000000, 0.000000, -1.199673, -185.886606, 81.203775, -183.669789, 79.467405, -183.246094, 79.551704, 1.028512, -183.701541, 79.489831, -183.791818, 80.176372
0.980000, 0.933445, -0.138048, -0.120441, 1.594722, 0.797597, 0.000000, 0.000000, -1.268259, -185.886606, 81.203775, -183.654110, 79.417170, -183.206055, 79.510956, 1.028454, -183.683251, 79.440770, -183.791310, 80.176296
1.013000, 1.093988, -0.124677, 0.125581, 1.677014, 0.776631, 0.000000, 0.000000, -1.109013, -185.886606, 81.203775, -183.629453, 79.367625, -183.165817, 79.470284, 1.028396, -183.663525, 79.391520, -183.790714, 80.176229
1.046000, 0.691603, 0.126111, 0.019155, 1.576726, 0.756259, 0.000000, 0.000000, -1.114384, -185.886606, 81.203775, -183.606521, 79.320919, -183.125427, 79.429764, 1.028338, -183.642662, 79.342389, -183.790338, 80.176297
1.079000, 0.765416, 0.062879, 0.062081, 1.597111, 0.736415, 0.000000, 0.000000, -1.124588, -185.886606, 81.203775, -183.583776, 79.273374, -183.084900, 79.389427, 1.028283, -183.620908, 79.293422, -183.789921, 80.176332
1.112000, 0.776254, 0.112013, 0.066312, 1.650980, 0.716993, 0.000000, 0.000000, -1.398236, -185.886606, 81.203775, -183.574421, 79.219701, -183.044266, 79.349297, 1.028231, -183.599015, 79.244262, -183.789498, 80.176392
1.145000, 0.710457, 0.258029, -0.015478, 1.639250, 0.697915, 0.000000, 0.000000, -1.170735, -185.886606, 81.203775, -183.553352, 79.169877, -183.003555, 79.309395, 1.028183, -183.576379, 79.195232, -183.789112, 80.176533
1.178000, 0.680508, 0.253211, -0.050551, 1.721139, 0.679126, 0.000000, 0.000000, -1.067027, -185.886606, 81.203775, -183.525934, 79.120136, -182.962769, 79.269707, 1.028139, -183.552743, 79.146402, -183.788741, 80.176671
1.211000, 0.763114, 0.259158, 0.003398, 1.499176, 0.660555, 0.000000, 0.000000, -1.057068, -185.886606, 81.203775, -183.501622, 79.077049, -182.921890, 79.230255, 1.028100, -183.528303, 79.098125, -183.788326, 80.176812
1.244000, 0.503967, 0.389446, -0.121794, 1.574033, 0.642136, 0.000000, 0.000000, -1.113440, -185.886606, 81.203775, -183.478685, 79.030445, -182.880936, 79.191010, 1.028065, -183.503269, 79.050255, -183.788051, 80.177024
1.277000, 0.713991, 0.025293, -0.182861, 1.620642, 0.623810, 0.000000, 0.000000, -1.158668, -185.886606, 81.203775, -183.457263, 78.981441, -182.839935, 79.151962, 1.028034, -183.477780, 79.002521, -183.787662, 80.177038
1.310000, 0.622369, 0.123009, -0.075803, 1.728766, 0.605540, 0.000000, 0.000000, -1.099788, -185.886606, 81.203775, -183.431375, 78.930604, -182.798904, 79.113106, 1.028008, -183.451564, 78.954681, -183.787323, 80.177105
1.343000, 0.461900, 0.162257, 0.035114, 1.588495, 0.587285, 0.000000, 0.000000, -1.134053, -185.886606, 81.203775, -183.409201, 78.883104, -182.757812, 79.074417, 1.027985, -183.424987, 78.906987, -183.787072, 80.177193
1.376000, 0.661573, 0.209683, 0.032739, 1.625270, 0.568972, 0.000000, 0.000000, -1.091485, -185.886606, 81.203775, -183.384467, 78.835514, -182.716675, 79.035873, 1.027967, -183.397915, 78.859473, -183.786712, 80.177307
1.409000, 0.653867, 0.046622, -0.022360, 1.676054, 0.550647, 0.000000, 0.000000, -1.053703, -181.265771, 78.128352, -183.357124, 78.787436, -182.675507, 78.997444, 1.027951, -183.337838, 78.801549, -183.786356, 80.177333
1.442000, 0.436409, 0.224079, 0.215400, 1.673226, 0.532097, 0.000000, 0.000000, -1.059228, -181.265771, 78.128352, -183.330093, 78.739288, -182.634277, 78.959122, 1.027939, -183.310491, 78.754535, -183.786118, 80.177455
1.475000, 0.553538, 0.071370, 0.076946, 1.594894, 0.513353, 0.000000, 0.000000, -1.058388, -181.265771, 78.128352, -183.304289, 78.693416, -182.593018, 78.920868, 1.027929, -183.282725, 78.707720, -183.785817, 80.177494
1.508000, 0.495735, 0.126075, -0.183482, 1.669610, 0.494386, 0.000000, 0.000000, -0.878454, -181.265771, 78.128352, -183.269119, 78.651005, -182.551727, 78.882660, 1.027922, -183.254060, 78.661218, -183.785547, 80.177562
1.541000, 0.561683, 0.199895, 0.116923, 1.622124, 0.475153, 0.000000, 0.000000, -0.817348, -181.265771, 78.128352, -183.232496, 78.611964, -182.510422, 78.844482, 1.027916, -183.224463, 78.615247, -183.785241, 80.177671
1.574000, 0.218403, 0.121568, -0.187535, 1.567817, 0.455632, 0.000000, 0.000000, -0.888850, -181.265771, 78.128352, -183.199885, 78.571797, -182.469116, 78.806305, 1.027912, -183.194319, 78.569727, -183.785122, 80.177737
1.607000, 0.583222, 0.204578, 0.027994, 1.606510, 0.435784, 0.000000, 0.000000, -0.913708, -181.265771, 78.128352, -183.167503, 78.529821, -182.427826, 78.768097, 1.027910, -183.163655, 78.524550, -183.784804, 80.177849
1.640000, 0.310715, 0.224491, -0.054282, 1.638927, 0.415539, 0.000000, 0.000000, -0.792671, -181.265771, 78.128352, -183.129538, 78.491301, -182.386581, 78.729843, 1.027908, -183.132175, 78.479921, -183.784635, 80.177971
1.673000, 0.172669, 0.058248, 0.114630, 1.658107, 0.394849, 0.000000, 0.000000, -0.857553, -181.265771, 78.128352, -183.093737, 78.449921, -182.345383, 78.691521, 1.027907, -183.100236, 78.435602, -183.784541, 80.178003
1.706000, 0.432075, 0.046472, 0.008733, 1.600704, 0.373656, 0.000000, 0.000000, -0.879706, -181.265771, 78.128352, -183.060069, 78.409218, -182.304230, 78.653091, 1.027907, -183.067897, 78.391518, -183.784306, 80.178028
1.739000, 0.382754, 0.150554, 0.059612, 1.629614, 0.351918, 0.000000, 0.000000, -0.762819, -181.265771, 78.128352, -183.021194, 78.372060, -182.263199, 78.614532, 1.027908, -183.034822, 78.347875, -183.784098, 80.178110
1.772000, 0.448053, 0.102368, 0.104017, 1.668654, 0.329604, 0.000000, 0.000000, -0.955151, -181.265771, 78.128352, -182.989394, 78.327104, -182.222260, 78.575806, 1.027908, -183.001367, 78.304314, -183.783854, 80.178166
1.805000, 0.293655, 0.022693, 0.041434, 1.706645, 0.306604, 0.000000, 0.000000, -0.904074, -181.265771, 78.128352, -182.954565, 78.282846, -182.181473, 78.536880, 1.027910, -182.967457, 78.260798, -183.783694, 80.178178
1.838000, 0.271992, 0.198629, 0.033869, 1.724325, 0.282865, 0.000000, 0.000000, -0.793446, -181.265771, 78.128352, -182.914654, 78.242287, -182.140869, 78.497726, 1.027911, -182.932969, 78.217546, -183.783546, 80.178286
1.871000, 0.323868, 0.191334, 0.030151, 1.715620, 0.258329, 0.000000, 0.000000, -0.897776, -181.265771, 78.128352, -182.879363, 78.198017, -182.100464, 78.458298, 1.027912, -182.898125, 78.174463, -183.783369, 80.178390
1.904000, 0.197463, 0.054799, 0.028957, 1.688957, 0.232930, 0.000000, 0.000000, -1.090865, -181.265771, 78.128352, -182.853629, 78.148578, -182.060303, 78.418564, 1.027914, -182.863415, 78.131230, -183.783262, 80.178420
1.937000, 0.219743, -0.000293, 0.080298, 1.671853, 0.206612, 0.000000, 0.000000, -0.976271, -181.265771, 78.128352, -182.822727, 78.102873, -182.020401, 78.378487, 1.027915, -182.828655, 78.087923, -183.783142, 80.178420
1.970000, 0.188345, 0.062917, -0.013834, 1.670058, 0.179308, 0.000000, 0.000000, -0.745475, -181.265771, 78.128352, -182.782232, 78.065490, -181.980881, 78.338005, 1.027916, -182.793423, 78.044922, -183.783040, 80.178454
2.003000, 0.365563, -0.004264, -0.110259, 1.736512, 0.151022, 0.000000, 0.000000, -0.700988, -181.265771, 78.128352, -182.738440, 78.028529, -181.941696, 78.297096, 1.027917, -182.757517, 78.002229, -183.782840, 80.178452
2.036000, 0.168763, 0.124199, -0.114899, 1.571051, 0.121666, 0.000000, 0.000000, -0.848234, -181.265771, 78.128352, -182.704154, 77.989640, -181.902985, 78.255699, 1.027917, -182.721395, 77.959778, -183.782749, 80.178520
2.069000, 0.069451, -0.121178, 0.096457, 1.727347, 0.091282, 0.000000, 0.000000, -0.985428, -181.265771, 78.128352, -182.672660, 77.942128, -181.864746, 78.213783, 1.027917, -182.685343, 77.917122, -183.782711, 80.178454
2.102000, 0.020966, -0.013759, -0.188344, 1.743392, 0.059833, 0.000000, 0.000000, -0.995867, -181.265771, 78.128352, -182.641375, 77.893846, -181.827072, 78.171288, 1.027917, -182.649446, 77.874162, -183.782699, 80.178446
2.135000, 0.001158, 0.086328, 0.004882, 1.660299, 0.027370, 0.000000, 0.000000, -0.873278, -181.265771, 78.128352, -182.606183, 77.851852, -181.790009, 78.128166, 1.027915, -182.613564, 77.831291, -183.782699, 80.178493
2.168000, 0.105694, 0.045282, 0.062184, 1.775099, -0.006080, 0.000000, 0.000000, -0.635716, -181.265771, 78.128352, -182.559048, 77.817071, -181.753693, 78.084366, 1.027914, -182.577142, 77.788844, -183.782641, 80.178518
2.201000, 0.031475, -0.145096, 0.067672, 1.727920, -0.040343, 0.000000, 0.000000, -0.858241, -181.265771, 78.128352, -182.521769, 77.773924, -181.718140, 78.039879, 1.027911, -182.540604, 77.746327, -183.782624, 80.178439
2.234000, -0.188382, -0.034048, 0.174258, 1.828267, -0.075275, 0.000000, 0.000000, -1.012172, -181.265771, 78.128352, -182.489792, 77.722762, -181.683411, 77.994659, 1.027908, -182.504331, 77.703364, -183.782727, 80.178420
2.267000, -0.255503, 0.068024, -0.041968, 1.707674, -0.110620, 0.000000, 0.000000, -0.896195, -181.265771, 78.128352, -182.454594, 77.678753, -181.649551, 77.948761, 1.027901, -182.468329, 77.660384, -183.782866, 80.178457
2.300000, -0.528810, -0.034093, 0.152557, 1.687918, -0.146003, 0.000000, 0.000000, -0.732223, -181.265771, 78.128352, -182.413170, 77.641515, -181.616653, 77.902260, 1.027892, -182.432506, 77.617668, -183.783154, 80.178439
2.333000, -0.188583, 0.131848, 0.036771, 1.696861, -0.181046, 0.000000, 0.000000, -0.942858, -181.265771, 78.128352, -182.380273, 77.596201, -181.584778, 77.855164, 1.027880, -182.397170, 77.574905, -183.783256, 80.178510
2.366000, -0.191415, -0.132570, 0.160367, 1.607041, -0.216661, 0.000000, 0.000000, -0.971909, -181.265771, 78.128352, -182.350378, 77.552398, -181.553925, 77.807373, 1.027870, -182.362248, 77.532108, -183.783361, 80.178438
2.399000, -0.281871, -0.282548, 0.228914, 1.713690, -0.252503, 0.000000, 0.000000, -0.922739, -182.267577, 74.550521, -182.316241, 77.507312, -181.524094, 77.758812, 1.027862, -182.326877, 77.453619, -183.783514, 80.178284
2.432000, -0.047896, -0.196052, 0.010886, 1.695136, -0.288138, 0.000000, 0.000000, -1.059036, -182.267577, 74.550521, -182.288846, 77.458539, -181.495346, 77.709435, 1.027856, -182.292709, 77.410872, -183.783540, 80.178178
2.465000, -0.101246, -0.229842, 0.067134, 1.695573, -0.323098, 0.000000, 0.000000, -0.845370, -182.267577, 74.550521, -182.251724, 77.416673, -181.467636, 77.659210, 1.027852, -182.258500, 77.367956, -183.783595, 80.178053
2.498000, -0.208956, -0.324843, -0.065853, 1.741947, -0.357085, 0.000000, 0.000000, -0.950750, -182.267577, 74.550521, -182.218321, 77.369890, -181.441055, 77.608124, 1.027850, -182.224482, 77.324617, -183.783709, 80.177876
2.531000, -0.333023, -0.371603, -0.013852, 1.800068, -0.389650, 0.000000, 0.000000, -0.959030, -182.267577, 74.550521, -182.184205, 77.321261, -181.415588, 77.556168, 1.027848, -182.190742, 77.280726, -183.783890, 80.177673
2.564000, -0.534169, -0.370225, 0.007114, 1.685342, -0.420541, 0.000000, 0.000000, -0.639334, -182.267577, 74.550521, -182.139574, 77.288077, -181.391220, 77.503349, 1.027848, -182.157029, 77.236879, -183.784181, 80.177472
2.597000, -0.387396, -0.418323, 0.085094, 1.771934, -0.449556, 0.000000, 0.000000, -0.996969, -182.267577, 74.550521, -182.107831, 77.238969, -181.368057, 77.449677, 1.027847, -182.123868, 77.192436, -183.784392, 80.177244
2.630000, -0.683601, -0.529818, 0.125767, 1.695613, -0.476354, 0.000000, 0.000000, -0.967349, -182.267577, 74.550521, -182.076078, 77.192896, -181.346054, 77.395157, 1.027846, -182.091315, 77.147453, -183.784764, 80.176955
2.663000, -0.459348, -0.616706, 0.152411, 1.718422, -0.500859, 0.000000, 0.000000, -0.934334, -182.267577, 74.550521, -182.042373, 77.147291, -181.325226, 77.339813, 1.027846, -182.059311, 77.101863, -183.785015, 80.176620
2.696000, -0.494689, -0.462079, 0.075896, 1.810173, -0.522946, 0.000000, 0.000000, -1.004898, -182.267577, 74.550521, -182.010344, 77.096868, -181.305588, 77.283661, 1.027845, -182.027799, 77.055543, -183.785284, 80.176368
2.729000, -0.348378, -0.453007, -0.048695, 1.809089, -0.542536, 0.000000, 0.000000, -0.987946, -182.267577, 74.550521, -181.977485, 77.047025, -181.287079, 77.226730, 1.027844, -181.996671, 77.008626, -183.785474, 80.176121
2.762000, -0.178554, -0.513263, -0.168015, 1.700943, -0.559692, 0.000000, 0.000000, -1.001318, -182.267577, 74.550521, -181.947219, 76.999752, -181.269730, 77.169029, 1.027844, -181.965845, 76.961204, -183.785571, 80.175842
2.795000, -0.645948, -0.554773, -0.093211, 1.666124, -0.574378, 0.000000, 0.000000, -1.225042, -182.267577, 74.550521, -181.928586, 76.948024, -181.253494, 77.110619, 1.027843, -181.935898, 76.913076, -183.785922, 80.175540
2.828000, -0.615023, -0.641487, 0.040515, 1.759807, -0.586697, 0.000000, 0.000000, -1.113221, -182.267577, 74.550521, -181.902930, 76.895924, -181.238373, 77.051498, 1.027843, -181.906769, 76.864187, -183.786257, 80.175191
2.861000, -0.432277, -0.616637, 0.008147, 1.670342, -0.596697, 0.000000, 0.000000, -1.075565, -182.267577, 74.550521, -181.876735, 76.847425, -181.224335, 76.991730, 1.027843, -181.878295, 76.814665, -183.786493, 80.174855
2.894000, -0.692972, -0.640084, -0.085665, 1.760458, -0.604399, 0.000000, 0.000000, -1.154262, -182.267577, 74.550521, -181.853230, 76.794298, -181.211319, 76.931320, 1.027843, -181.850594, 76.764364, -183.786870, 80.174506
2.927000, -0.504168, -0.774981, 0.087565, 1.790323, -0.610145, 0.000000, 0.000000, -1.105479, -182.267577, 74.550521, -181.826720, 76.741499, -181.199326, 76.870293, 1.027844, -181.823565, 76.713240, -183.787145, 80.174084
2.960000, -0.439751, -0.820825, 0.012911, 1.731205, -0.613954, 0.000000, 0.000000, -1.136003, -182.267577, 74.550521, -181.802656, 76.689684, -181.188293, 76.808708, 1.027845, -181.797140, 76.661265, -183.787384, 80.173637
2.993000, -0.710159, -0.685404, -0.259012, 1.821054, -0.616003, 0.000000, 0.000000, -1.271546, -182.267577, 74.550521, -181.784939, 76.632260, -181.178223, 76.746597, 1.027846, -181.771635, 76.608313, -183.787771, 80.173264
3.026000, -0.657719, -0.659664, -0.058954, 1.762306, -0.616392, 0.000000, 0.000000, -1.161567, -182.267577, 74.550521, -181.761799, 76.578906, -181.169083, 76.683983, 1.027847, -181.746937, 76.554649, -183.788129, 80.172905
3.059000, -0.654163, -0.619629, -0.019304, 1.878195, -0.615256, 0.000000, 0.000000, -0.974266, -182.267577, 74.550521, -181.726980, 76.527630, -181.160782, 76.620934, 1.027847, -181.722573, 76.500408, -183.788485, 80.172568
3.092000, -0.616316, -0.523422, -0.124420, 1.848383, -0.612900, 0.000000, 0.000000, -1.197789, -182.267577, 74.550521, -181.704752, 76.470828, -181.153336, 76.557495, 1.027846, -181.698953, 76.445486, -183.788821, 80.172283
3.125000, -0.554059, -0.450445, 0.005580, 1.957081, -0.609490, 0.000000, 0.000000, -1.234424, -182.267577, 74.550521, -181.683435, 76.409864, -181.146698, 76.493736, 1.027845, -181.676032, 76.389848, -183.789122, 80.172037
3.158000, -0.673262, -0.385121, -0.046178, 1.874771, -0.604914, 0.000000, 0.000000, -1.290649, -182.267577, 74.550521, -181.666329, 76.350408, -181.140854, 76.429634, 1.027845, -181.653963, 76.333644, -183.789489, 80.171828
3.191000, -0.709533, -0.580699, -0.037457, 1.747095, -0.599182, 0.000000, 0.000000, -1.192191, -182.267577, 74.550521, -181.645018, 76.296837, -181.135757, 76.365204, 1.027845, -181.632651, 76.277031, -183.789875, 80.171511
3.224000, -0.645297, -0.657285, -0.065078, 1.862775, -0.592434, 0.000000, 0.000000, -1.275789, -182.267577, 74.550521, -181.627146, 76.238021, -181.131378, 76.300446, 1.027846, -181.612176, 76.219698, -183.790227, 80.171154
3.257000, -0.836259, -0.502998, -0.305452, 1.904410, -0.584805, 0.000000, 0.000000, -1.246322, -182.267577, 74.550521, -181.607110, 76.178455, -181.127670, 76.235382, 1.027848, -181.592500, 76.161684, -183.790682, 80.170880
3.290000, -0.674660, -0.548677, 0.069954, 1.810310, -0.576409, 0.000000, 0.000000, -1.181785, -182.267577, 74.550521, -181.584452, 76.123178, -181.124603, 76.170029, 1.027851, -181.573521, 76.103218, -183.791049, 80.170581
3.323000, -0.653418, -0.585425, 0.052085, 1.953941, -0.567322, 0.000000, 0.000000, -1.276290, -182.267577, 74.550521, -181.565735, 76.061474, -181.122147, 76.104401, 1.027854, -181.555253, 76.044052, -183.791405, 80.170262
3.356000, -0.707100, -0.365879, 0.010327, 1.857630, -0.557643, 0.000000, 0.000000, -1.277113, -182.267577, 74.550521, -181.547990, 76.002797, -181.120270, 76.038528, 1.027857, -181.537723, 75.984409, -183.791790, 80.170063
3.389000, -0.802873, -0.271250, -0.051110, 2.030698, -0.547454, 0.000000, 0.000000, -1.296932, -186.278695, 76.468624, -181.529866, 75.938282, -181.118973, 75.972427, 1.027860, -181.569114, 75.929779, -183.792227, 80.169915
3.422000, -0.786691, -0.352653, 0.101096, 1.935407, -0.536688, 0.000000, 0.000000, -1.400402, -186.278695, 76.468624, -181.519036, 75.875338, -181.118195, 75.906113, 1.027863, -181.552484, 75.869115, -183.792656, 80.169723
3.455000, -0.656346, -0.337270, -0.017014, 1.833603, -0.525615, 0.000000, 0.000000, -1.268103, -186.278695, 76.468624, -181.500998, 75.817580, -181.117966, 75.839600, 1.027866, -181.536554, 75.808187, -183.793013, 80.169540
3.488000, -0.934431, -0.376427, 0.057362, 1.947564, -0.514122, 0.000000, 0.000000, -1.284516, -186.278695, 76.468624, -181.482850, 75.755926, -181.118179, 75.772911, 1.027869, -181.521374, 75.746863, -183.793522, 80.169335
3.521000, -0.579465, -0.324406, -0.059500, 2.055204, -0.502355, 0.000000, 0.000000, -1.439158, -186.278695, 76.468624, -181.473947, 75.688691, -181.118881, 75.706039, 1.027872, -181.507185, 75.684977, -183.793837, 80.169158
3.554000, -0.696005, -0.409787, 0.049352, 1.883949, -0.490282, 0.000000, 0.000000, -1.451014, -186.278695, 76.468624, -181.466518, 75.626967, -181.120041, 75.639015, 1.027875, -181.493879, 75.622711, -183.794216, 80.168935
3.587000, -0.708399, -0.315565, -0.019239, 1.921069, -0.477925, 0.000000, 0.000000, -1.311514, -186.278695, 76.468624, -181.450265, 75.565690, -181.121597, 75.571831, 1.027877, -181.481205, 75.560098, -183.794602, 80.168763
3.620000, -0.526105, -0.270441, -0.190554, 1.896257, -0.465372, 0.000000, 0.000000, -1.438714, -186.278695, 76.468624, -181.442023, 75.503659, -181.123550, 75.504501, 1.027880, -181.469315, 75.497197, -183.794888, 80.168616
3.653000, -0.523646, -0.361175, 0.110135, 1.987140, -0.452636, 0.000000, 0.000000, -1.403338, -186.278695, 76.468624, -181.431093, 75.439001, -181.125854, 75.437027, 1.027883, -181.457999, 75.433908, -183.795174, 80.168419
3.686000, -0.670434, -0.283936, 0.107100, 1.965382, -0.439760, 0.000000, 0.000000, -1.307008, -186.278695, 76.468624, -181.414182, 75.376386, -181.128525, 75.369415, 1.027886, -181.447119, 75.370304, -183.795539, 80.168264
3.719000, -0.773172, -0.383334, 0.044765, 2.057879, -0.426727, 0.000000, 0.000000, -1.487621, -186.278695, 76.468624, -181.408541, 75.308711, -181.131500, 75.301651, 1.027889, -181.437158, 75.306218, -183.795960, 80.168056
3.752000, -0.727827, -0.304503, -0.139543, 2.053934, -0.413604, 0.000000, 0.000000, -1.398528, -186.278695, 76.468624, -181.396922, 75.241935, -181.134796, 75.233757, 1.027892, -181.427923, 75.241683, -183.796356, 80.167890
3.785000, -0.453285, -0.459887, -0.028243, 2.058349, -0.400377, 0.000000, 0.000000, -1.473306, -186.278695, 76.468624, -181.390310, 75.174332, -181.138382, 75.165718, 1.027895, -181.419383, 75.176646, -183.796603, 80.167640
