-181.394, 43.359, 5.107, 13.256
-181.394, 43.190, 5.093, 13.289
-181.394, 43.020, 5.083, 13.322
-181.394, 42.851, 5.082, 13.355
-181.394, 42.682, 5.088, 13.388
-181.394, 42.512, 5.102, 13.421
-181.394, 42.341, 5.122, 13.454
-181.394, 42.170, 5.148, 13.487
-181.394, 41.997, 5.177, 13.520
-181.394, 41.824, 5.208, 13.553
-181.394, 41.649, 5.240, 13.586
-181.394, 41.474, 5.272, 13.619
-181.394, 41.297, 5.302, 13.652
-181.394, 41.119, 5.332, 13.685
-181.394, 40.941, 5.359, 13.718
-181.394, 40.761, 5.385, 13.751
-181.394, 40.581, 5.409, 13.784
-181.394, 40.400, 5.431, 13.817
-181.394, 40.219, 5.452, 13.850
-181.394, 40.037, 5.471, 13.883
-181.394, 39.854, 5.490, 13.916
-181.394, 39.670, 5.508, 13.949
-181.394, 39.486, 5.525, 13.982
-181.394, 39.302, 5.542, 14.015
-181.394, 39.116, 5.559, 14.048
-181.394, 38.931, 5.577, 14.081
-181.394, 38.744, 5.594, 14.114
-181.394, 38.558, 5.612, 14.147
-181.393, 38.370, 5.629, 14.180
-181.393, 38.182, 5.647, 14.213
-181.393, 37.993, 5.666, 14.246
-181.393, 37.804, 5.684, 14.279
-181.393, 37.614, 5.703, 14.312
-181.393, 37.423, 5.722, 14.345
-181.393, 37.232, 5.741, 14.378
-181.393, 37.040, 5.761, 14.411
-181.393, 36.847, 5.780, 14.444
-181.393, 36.654, 5.800, 14.477
-181.393, 36.460, 5.820, 14.510
-181.393, 36.266, 5.840, 14.543
-181.393, 36.071, 5.859, 14.576
-181.392, 35.875, 5.879, 14.609
-181.392, 35.678, 5.899, 14.642
-181.392, 35.481, 5.919, 14.675
-181.392, 35.283, 5.939, 14.708
-181.392, 35.085, 5.959, 14.741
-181.392, 34.885, 5.980, 14.774
-181.392, 34.685, 6.000, 14.807
-181.392, 34.485, 6.020, 14.840
-181.391, 34.284, 6.040, 14.873
-181.391, 34.082, 6.061, 14.906
-181.391, 33.879, 6.081, 14.939
-181.391, 33.676, 6.101, 14.972
-181.391, 33.472, 6.122, 15.005
-181.391, 33.267, 6.142, 15.038
-181.391, 33.062, 6.163, 15.071
-181.390, 32.856, 6.183, 15.104
-181.390, 32.649, 6.204, 15.137
-181.390, 32.442, 6.225, 15.170
-181.390, 32.234, 6.246, 15.203
-181.390, 32.025, 6.267, 15.236
-181.390, 31.816, 6.288, 15.269
-181.389, 31.605, 6.309, 15.302
-181.389, 31.394, 6.330, 15.335
-181.389, 31.183, 6.351, 15.368
-181.389, 30.970, 6.373, 15.401
-181.389, 30.757, 6.394, 15.434
-181.389, 30.544, 6.416, 15.467
-181.388, 30.329, 6.437, 15.500
-181.388, 30.114, 6.459, 15.533
-181.388, 29.898, 6.481, 15.566
-181.388, 29.681, 6.502, 15.599
-181.388, 29.464, 6.524, 15.632
-181.387, 29.246, 6.546, 15.665
-181.387, 29.027, 6.568, 15.698
-181.387, 28.808, 6.590, 15.731
-181.387, 28.587, 6.612, 15.764
-181.386, 28.366, 6.634, 15.797
-181.386, 28.145, 6.657, 15.830
-181.386, 27.922, 6.679, 15.863
-181.386, 27.699, 6.701, 15.896
-181.385, 27.475, 6.724, 15.929
-181.385, 27.250, 6.747, 15.962
-181.385, 27.025, 6.769, 15.995
-181.385, 26.798, 6.791, 16.028
-181.384, 26.571, 6.814, 16.061
-181.384, 26.344, 6.836, 16.094
-181.384, 26.115, 6.859, 16.127
-181.384, 25.886, 6.881, 16.160
-181.383, 25.656, 6.903, 16.193
-181.383, 25.425, 6.926, 16.226
-181.383, 25.194, 6.949, 16.259
-181.383, 24.961, 6.972, 16.292
-181.382, 24.728, 6.995, 16.325
-181.382, 24.494, 7.018, 16.358
-181.382, 24.260, 7.042, 16.391
-181.381, 24.025, 7.065, 16.424
-181.381, 23.788, 7.089, 16.457
-181.381, 23.551, 7.112, 16.490
-181.380, 23.314, 7.136, 16.523
-181.380, 23.075, 7.160, 16.556
-181.380, 22.836, 7.183, 16.589
-181.379, 22.596, 7.207, 16.622
-181.379, 22.355, 7.231, 16.655
-181.379, 22.113, 7.256, 16.688
-181.378, 21.871, 7.280, 16.721
-181.378, 21.627, 7.304, 16.754
-181.378, 21.383, 7.328, 16.787
-181.377, 21.138, 7.353, 16.820
-181.377, 20.893, 7.377, 16.853
-181.376, 20.646, 7.402, 16.886
-181.376, 20.399, 7.426, 16.919
-181.376, 20.151, 7.451, 16.952
-181.375, 19.902, 7.476, 16.985
-181.375, 19.652, 7.501, 17.018
-181.375, 19.401, 7.525, 17.051
-181.374, 19.150, 7.550, 17.084
-181.374, 18.897, 7.575, 17.117
-181.373, 18.644, 7.600, 17.150
-181.373, 18.390, 7.625, 17.183
-181.372, 18.135, 7.650, 17.216
-181.372, 17.880, 7.675, 17.249
-181.372, 17.623, 7.700, 17.282
-181.371, 17.366, 7.726, 17.315
-181.371, 17.108, 7.751, 17.348
-181.370, 16.849, 7.777, 17.381
-181.370, 16.589, 7.803, 17.414
-181.369, 16.328, 7.829, 17.447
-181.369, 16.066, 7.854, 17.480
-181.368, 15.804, 7.880, 17.513
-181.368, 15.541, 7.907, 17.546
-181.367, 15.276, 7.933, 17.579
-181.367, 15.011, 7.959, 17.612
-181.366, 14.745, 7.986, 17.645
-181.366, 14.478, 8.012, 17.678
-181.365, 14.211, 8.039, 17.711
-181.365, 13.942, 8.066, 17.744
-181.364, 13.672, 8.093, 17.777
-181.364, 13.402, 8.120, 17.810
-181.363, 13.131, 8.147, 17.843
-181.363, 12.858, 8.174, 17.876
-181.362, 12.585, 8.201, 17.909
-181.362, 12.311, 8.229, 17.942
-181.361, 12.036, 8.256, 17.975
-181.360, 11.760, 8.284, 18.008
-181.360, 11.483, 8.311, 18.041
-181.359, 11.206, 8.339, 18.074
-181.359, 10.927, 8.367, 18.107
-181.358, 10.647, 8.394, 18.140
-181.357, 10.367, 8.423, 18.173
-181.357, 10.085, 8.451, 18.206
-181.356, 9.803, 8.479, 18.239
-181.356, 9.520, 8.507, 18.272
-181.355, 9.235, 8.536, 18.305
-181.354, 8.950, 8.564, 18.338
-181.354, 8.664, 8.593, 18.371
-181.353, 8.377, 8.621, 18.404
-181.352, 8.089, 8.650, 18.437
-181.352, 7.800, 8.679, 18.470
-181.351, 7.510, 8.708, 18.503
-181.350, 7.219, 8.737, 18.536
-181.350, 6.927, 8.766, 18.569
-181.349, 6.634, 8.795, 18.602
-181.348, 6.340, 8.824, 18.635
-181.348, 6.045, 8.854, 18.668
-181.347, 5.749, 8.883, 18.701
-181.346, 5.452, 8.913, 18.734
-181.345, 5.154, 8.943, 18.767
-181.345, 4.856, 8.973, 18.800
-181.344, 4.556, 9.003, 18.833
-181.343, 4.255, 9.032, 18.866
-181.342, 3.953, 9.063, 18.899
-181.342, 3.650, 9.093, 18.932
-181.341, 3.346, 9.123, 18.965
-181.340, 3.041, 9.154, 18.998
-181.339, 2.735, 9.184, 19.031
-181.339, 2.429, 9.215, 19.064
-181.338, 2.121, 9.246, 19.097
-181.337, 1.812, 9.277, 19.130
-181.336, 1.502, 9.308, 19.163
-181.335, 1.191, 9.339, 19.196
-181.334, 0.879, 9.370, 19.229
-181.334, 0.565, 9.401, 19.262
-181.333, 0.251, 9.432, 19.295
-181.332, -0.064, 9.464, 19.328
-181.331, -0.380, 9.495, 19.361
-181.330, -0.698, 9.527, 19.394
-181.329, -1.016, 9.559, 19.427
-181.328, -1.335, 9.591, 19.460
-181.327, -1.656, 9.623, 19.493
-181.327, -1.977, 9.655, 19.526
-181.326, -2.300, 9.687, 19.559
-181.325, -2.624, 9.720, 19.592
-181.324, -2.949, 9.752, 19.625
-181.323, -3.275, 9.785, 19.658
-181.322, -3.602, 9.817, 19.691
-181.321, -3.930, 9.850, 19.724
-181.320, -4.259, 9.883, 19.757
-181.319, -4.589, 9.916, 19.790
-181.318, -4.920, 9.949, 19.823
-181.317, -5.253, 9.982, 19.856
-181.316, -5.586, 10.015, 19.889
-181.315, -5.921, 10.049, 19.922
-181.314, -6.257, 10.083, 19.955
-181.313, -6.594, 10.116, 19.988
-181.312, -6.932, 10.150, 20.021
-181.311, -7.271, 10.184, 20.054
-181.310, -7.611, 10.218, 20.087
-181.309, -7.953, 10.252, 20.120
-181.307, -8.296, 10.286, 20.153
-181.306, -8.639, 10.321, 20.186
-181.305, -8.984, 10.355, 20.219
-181.304, -9.330, 10.390, 20.252
-181.303, -9.677, 10.425, 20.285
-181.302, -10.026, 10.459, 20.318
-181.301, -10.375, 10.494, 20.351
-181.300, -10.726, 10.529, 20.384
-181.298, -11.078, 10.565, 20.417
-181.297, -11.431, 10.600, 20.450
-181.296, -11.785, 10.635, 20.483
-181.295, -12.141, 10.671, 20.516
-181.294, -12.497, 10.706, 20.549
-181.292, -12.855, 10.742, 20.582
-181.291, -13.214, 10.778, 20.615
-181.290, -13.574, 10.814, 20.648
-181.289, -13.936, 10.850, 20.681
-181.287, -14.298, 10.887, 20.714
-181.286, -14.662, 10.923, 20.747
-181.285, -15.027, 10.959, 20.780
-181.284, -15.393, 10.996, 20.813
-181.282, -15.761, 11.033, 20.846
-181.281, -16.129, 11.070, 20.879
-181.280, -16.499, 11.107, 20.912
-181.278, -16.871, 11.144, 20.945
-181.277, -17.243, 11.181, 20.978
-181.276, -17.617, 11.218, 21.011
-181.274, -17.991, 11.256, 21.044
-181.273, -18.368, 11.293, 21.077
-181.271, -18.745, 11.331, 21.110
-181.270, -19.124, 11.369, 21.143
-181.269, -19.504, 11.407, 21.176
-181.267, -19.885, 11.445, 21.209
-181.266, -20.267, 11.484, 21.242
-181.264, -20.651, 11.522, 21.275
-181.263, -21.036, 11.561, 21.308
-181.261, -21.422, 11.600, 21.341
-181.260, -21.810, 11.639, 21.374
-181.258, -22.199, 11.678, 21.407
-181.257, -22.589, 11.718, 21.440
-181.255, -22.981, 11.757, 21.473
-181.254, -23.374, 11.797, 21.506
-181.252, -23.768, 11.836, 21.539
-181.250, -24.164, 11.876, 21.572
-181.249, -24.561, 11.916, 21.605
-181.247, -24.959, 11.956, 21.638
-181.246, -25.358, 11.997, 21.671
-181.244, -25.759, 12.037, 21.704
-181.242, -26.162, 12.078, 21.737
-181.241, -26.565, 12.118, 21.770
-181.239, -26.970, 12.159, 21.803
-181.237, -27.376, 12.200, 21.836
-181.236, -27.784, 12.241, 21.869
-181.234, -28.193, 12.282, 21.902
-181.232, -28.604, 12.324, 21.935
-181.231, -29.016, 12.365, 21.968
-181.229, -29.429, 12.407, 22.001
-181.227, -29.843, 12.448, 22.034
-181.225, -30.259, 12.490, 22.067
-181.223, -30.677, 12.532, 22.100
-181.222, -31.096, 12.574, 22.133
-181.220, -31.516, 12.616, 22.166
-181.218, -31.937, 12.659, 22.199
-181.216, -32.360, 12.702, 22.232
-181.214, -32.785, 12.744, 22.265
-181.212, -33.211, 12.787, 22.298
-181.211, -33.638, 12.830, 22.331
-181.209, -34.067, 12.873, 22.364
-181.207, -34.497, 12.917, 22.397
-181.205, -34.929, 12.960, 22.430
-181.203, -35.362, 13.004, 22.463
-181.201, -35.796, 13.047, 22.496
-181.199, -36.232, 13.091, 22.529
-181.197, -36.670, 13.135, 22.562
-181.195, -37.109, 13.179, 22.595
-181.193, -37.549, 13.223, 22.628
-181.191, -37.991, 13.268, 22.661
-181.189, -38.435, 13.312, 22.694
-181.187, -38.880, 13.357, 22.727
-181.184, -39.326, 13.402, 22.760
-181.182, -39.774, 13.447, 22.793
-181.180, -40.223, 13.492, 22.826
-181.178, -40.674, 13.537, 22.859
-181.176, -41.126, 13.583, 22.892
-181.174, -41.580, 13.628, 22.925
-181.172, -42.036, 13.674, 22.958
-181.169, -42.493, 13.720, 22.991
-181.167, -42.951, 13.766, 23.024
-181.165, -43.411, 13.812, 23.057
